SRR3437043	SRR3437044	SRR3437051	SRR3437052	SRR3437053	SRR3437060	SRR3437054	SRR3437056
DYNC2I2	8.56177371226137	5.92917457567109	9.17597238627778	10.8970434160553	11.7212389212028	22.616183994282	13.0437122705797	24.3244290384105
DYNC2LI1	1.96798329768479	3.49792046570557	3.43540850861688	2.74456805921811	3.08271490978521	2.95486878434353	1.95880568958114	3.51856184444742
DYNLL1	43.6236181888376	29.0399095787219	24.4803090945206	44.0607353559426	56.480409645942	56.1333183940492	61.9970826326463	43.6569972557346
DYNLL2	22.7430411551087	21.9507741403426	23.2535042146988	25.66496254535	15.0578871256639	25.9457683178349	18.9171618422691	22.8049498671198
DYNLRB1	20.1689332854262	12.526917392701	9.10583616509119	24.5576825271601	32.8044636109496	29.5383023866664	27.8514618586657	26.9472493472946
DYNLRB2	0.635668103008208	0.840141296646815	0.243787517560894	1.85288310910867	0	0	0.179886343604298	1.17710218760201
DYNLT1	22.6044266267487	13.359825615735	9.27961128476625	25.9842855788718	25.0684330367823	27.8575611603383	13.5143194475494	26.3331272324295
DYNLT2	0.952898136930586	1.18070028291585	0.411130830641462	2.47376797078406	0.927576312323708	2.66732380767521	1.82019545398465	2.75708560665048
DYNLT2B	2.26361105381013	1.74518114851213	1.44687696016277	4.12381739321589	2.61150698525808	4.69350517522303	2.56229761339412	5.82174336364158
DYNLT3	5.12262920318441	7.26823200120727	4.85371571020757	5.7091960799411	4.95391156802883	6.24797804308536	8.78312369411791	6.23090742927597
DYRK1A	1.66276505695148	1.79910876536449	2.4519761014089	1.67672836335004	1.86934544682343	1.76268480426379	1.37186273969003	1.4636258284918
DYRK1B	5.2034373005957	2.82225096761267	5.19606515342665	5.7950486525718	6.6261262761921	7.93916006978515	13.5859837271595	7.45387422243092
DYRK2	1.98553986134982	1.70574410883087	0.989926631498059	1.59158158933944	0.987863875178538	1.72911307870307	1.62946254773642	1.13366003189273
DYRK3	0.608690637628526	0.422355192977784	0.805372437104878	0.56554141998057	0.237006242373864	0.151451424643499	0.155026844046279	0.309965289082534
DYRK4	1.86697074338836	2.29126194476997	1.12515719807041	3.1096897797126	2.25006330570268	2.54385761345705	1.8868929233387	2.01668493233346
DYSF	1.90707869967448	0.945195828591475	1.18147790254321	0.721583588804727	0.761600398743491	0.273755761185624	0.87179090243899	0.54329912555908
DZANK1	0.520807995560283	0.469318997484756	0.653684976834982	0.31051678331754	1.04466197616212	0.647924479343374	0.401951808718471	0.175347145637647
DZIP1	3.73560980208754	2.93300832701673	2.17026421127118	0.72771530347414	0.480045099674196	0.460136704695535	0.313999648519717	0.787629039609301
DZIP1L	1.80141662412455	1.4777827287302	0.571753004515461	0.475294817358823	1.61245674114547	0.3091170108135	0.316414551663932	1.38032438887086
DZIP3	1.94087975164497	2.99769989588877	1.76567753248842	2.12152180415498	2.75340400530541	3.4253641974939	2.41412499467343	1.96418225471167
E2F1	1.16499767577341	2.30960776531717	0.804226925961105	1.14608397143799	0.604821134504009	3.33349371280153	2.27479321575739	1.51010395889017
E2F2	0.0573753890119089	0.170620053699282	0.0660127679371224	0	0.0744676332760794	0.428275902477327	0.14612883679463	0.212490435184106
E2F3	0.784970495603006	1.49634992502486	2.5010062784224	1.91406573778372	1.88088884602981	1.20192317499353	1.6403970847985	2.06854730289483
E2F4	14.379427652726	11.7484274869805	5.51470957063151	10.4785022601811	11.537181791241	15.2870439416803	19.2362331951047	8.23022255363665
E2F5	4.64930977757812	3.93545767245744	5.64974219310233	7.93710540201847	6.10215021934575	6.49898032819681	9.57946505637662	8.4642849837776
E2F6	3.0822166194546	2.97886587975688	3.45756277364886	3.36908546640242	2.40024910521138	2.58829442020905	2.94377565738481	2.49703691259807
E2F6P1	0.420650167494022	2.08484727808832	0.483975487882634	2.29900513286219	0.545962701951605	1.04664115406316	0.357116647235914	0.38947072381731
E2F7	0.0996294308641063	0.148136501876566	0.0573138989783122	0.217804333044963	0.0646546197669601	0.12394653628629	0.126872628607895	0.184489390713016
E4F1	4.61147952874239	4.13346756058056	6.37812718337501	7.23927492916765	6.81299573983598	7.81212433089095	7.78830709293541	9.76572842633652
EAF1	4.02184062157913	4.04992944466291	5.50868412822208	3.76813919311656	4.30853433970364	5.55941497090993	4.76931501177155	3.42819922105235
EAF1-AS1	0.797784800419697	1.94106470718568	3.42120603503241	1.10986454689899	2.44741900874858	2.1654644566824	1.78558323617957	0.738651372756968
EAF2	3.71811970081581	2.45705730061708	2.44448636252585	2.70944898709069	2.52777646468554	3.08374780702789	1.35280628232588	2.29501675108166
EAPP	13.2723825892172	10.6797782092805	7.5453876511448	15.7024227011833	11.3490602518291	12.6267060003758	10.2072727796155	11.8548911400097
EARS2	2.1519957066647	2.75533893490414	4.48767829000185	3.57743617026352	4.30599767647954	4.68517907162178	4.07261137831343	2.73966745208829
EBAG9	5.36354675667806	5.73856903602034	4.79965367703221	6.23498186399436	3.86742120439775	6.99040281788719	6.86632184409721	3.86243650446914
EBF1	2.17731130435087	1.61869478388762	1.02480835188791	0.594989643575103	0.642258349840432	0.18468679767339	0.420104061567592	0.687247013841535
EBF2	0	0.0437647568942181	2.13350141108025	0.627384184608913	0.114607555072963	0	0	0.0408785135592979
EBF3	0.536334501340127	0.286268524360995	0.617075118502279	0.58625236207926	0.696109632490955	1.74509086574643	0.455328426603453	0.496580300180444
EBF4	12.0362256341413	13.2468169753485	2.13832152158255	6.28801601574988	5.51359113860192	10.2395555435281	4.13240740482677	8.19417365839865
EBI3	1.24754926267136	1.236633138675	0	0.545464593624946	0	0.620818200459437	0.635474288672188	0.462031352299198
EBLN3P	2.98688881798557	4.14505472940549	7.83531036711249	5.19116761367119	6.08640177599785	4.31046171054795	3.62613629558503	3.92700227531769
EBNA1BP2	7.74440465625052	6.54259150031929	7.69522384833326	10.581492313286	11.3079132497727	11.7148272389981	10.8333405834484	15.1555625384343
EBP	7.79915864844686	7.37951033160448	4.8945032371841	7.94379092570991	36.8092500410811	27.344092141503	22.1208312341862	16.2474056759874
EBPL	11.6514703444979	11.1512600566468	14.0988884915553	24.3738755720563	7.56123344593874	9.74684574721316	5.11638273443762	21.5756794565974
ECD	4.09318367063571	3.97283958869456	4.70937780862122	6.33837279079176	3.32034459554242	3.81917221115291	5.06765527982393	4.10560431038982
ECE1	15.3518891861427	14.6649663834332	21.4126702924319	8.43723558611986	19.0347341037561	20.0591899340566	19.6590075510411	12.744933805048
ECEL1	0	0	0.363225391342407	0	0.546329365955602	0	0.178678241901112	0.876897650502037
ECH1	24.0855555087274	15.511879335668	17.5349173725258	16.0640862344847	58.6358726446852	27.76348593214	41.0110400684839	45.8604736798863
ECHDC1	6.01812840932912	6.62221838912163	5.14543707122578	3.07789640673358	3.65466047580184	2.67883709754273	4.45294762299539	5.3164537845957
ECHDC2	21.0692225701011	23.0860983593361	18.3521313481109	18.56031425228	19.4021518795868	23.3479574933243	24.7843026755647	24.5473919607479
ECHDC3	5.73701372600543	2.41689618096005	0.165016813946253	0	0	4.10393505145817	0.121762884297829	0.13279436578668
ECHS1	48.5905295278334	49.1383973186392	52.2348642266437	141.098064434566	168.493837629317	89.4542146885969	153.547573934681	115.426069017932
ECI1	6.84672479238865	4.84772541253371	7.42730172883555	10.9052059953931	13.5834634163771	15.3321169057286	12.7877630890688	20.4666622250688
ECI2	8.49391529466618	8.62329290563176	15.9986957180175	19.1679238880646	20.0926207929162	17.384537988472	28.2625627245262	18.2021164618575
ECM1	10.9124916219097	3.8830280554395	1.28772049454487	2.14094852997791	1.93686768073308	2.32067755886028	1.58364227494498	4.83592815406494
ECM2	3.95477940902684	5.05829015974207	1.83473304738735	0.906406053807055	0.496733824083793	1.03162218370666	0.433221090479554	2.06705660971634
ECPAS	8.11626987671324	9.51470450670606	12.6213664365987	12.1124618819943	13.8530933456405	13.601322116499	12.9627937207417	13.7940618585674
ECRG4	19.8507404554657	14.5755891817084	0.634419481183394	3.61638226764598	6.67963751478621	1.37199001720303	0.468126514118632	3.06322721782412
ECSCR	1.82376939737951	0.301301885970087	1.39888162355989	0.664503908431554	3.55061097631961	1.13445343323529	3.09662737758397	1.97001922862005
ECSIT	4.68035132342014	2.96131786878132	5.78594464342688	5.00711190995788	5.49302321275586	5.32716068802245	6.1715248998809	7.65266037726196
ECT2	0.170968016793806	0.564906791116857	3.08172426044925	0.311467325692368	0.813632359064085	0.992586582731291	1.16116487590074	1.37189451179147
EDA	1.38744867441794	1.0203901202526	0.30896464307846	0.831673807703503	0.580894334410091	2.28289446235784	4.02763519454729	0.3729507573829
EDA2R	1.64665462413658	2.31950790922271	0.897415831375293	0.284196707519192	1.12484019069122	0.754733630868276	3.53166241846136	0.722179536281821
EDAR	0.354026632154368	0.491300431777252	0	0.154790675461575	0.0918983761757673	0	0	0
EDARADD	1.33321680963758	1.01059789230658	0.992537318117664	0.685789318911844	2.23932149273944	7.31745176217204	0.466056885719543	1.74267681227565
EDC3	4.92645902586829	4.94439414408488	7.72278040744926	5.38497566982065	7.51302181522321	6.81838688545468	7.16233259975115	6.7279173375476
EDC4	5.05294024487322	5.41347233787657	4.11063871222791	4.51900536620745	3.4447223246914	5.33377878023391	5.41636608694536	4.53663618361792
EDEM1	3.58180152267991	4.28821860360248	8.18850318929821	5.03378725172186	4.58845304801839	4.45603160181335	4.34402690232792	2.88562137143254
EDEM2	6.32091626420157	5.93583906564	7.08109571310234	18.1821531208315	22.4528610123197	8.89839420658526	18.3581461171966	8.47057479215196
EDEM3	0.607334059657067	0.936475327754573	5.16308260302011	2.95048893020212	1.72979300298028	1.13335415665269	1.07417596168748	1.17149422336844
EDF1	136.432477401457	101.683222401034	113.89266043405	288.449890323702	261.619786728152	306.92195118884	230.346082256809	483.909406447676
EDIL3	3.17419366733043	5.27958492688083	1.48557626151785	0.352843019532841	0.279307957393268	0.602380166351371	0.319719024091896	1.94267328420806
EDN1	1.38597512189062	0.915898509391135	1.59462193919069	1.34664084440871	0.799493293275569	8.04653604683937	1.17664231927116	0.142582648277099
EDN2	1.1402706177673	0.941910989797331	0	1.66186423188098	0.246659922955698	1.41858276490671	0.806706798637829	0.879792872176762
EDN3	2.6654807089688	1.88725543399247	0	1.14461403789828	0	0	0.0808177102645067	0.176279276575879
EDNRA	12.4229766313242	10.5550927792976	6.89134044744633	3.71811731492153	2.0154758074641	1.56391106845327	1.12999864073469	4.24484491107163
EDNRB	11.1763329095238	5.20691351228692	1.80023692532663	1.22165394007299	1.59563635609608	0.625689099321815	0.142324484053543	2.12132369097713
EDRF1	2.02418534286944	3.29061672182962	6.42778967952637	7.65552968735159	5.99000287776125	3.32407605899015	3.91808769535541	2.773739956601
EDRF1-AS1	2.04826388747089	1.40562101554371	6.1634485208985	2.58334664250729	3.06743750342342	1.56811997944103	2.14018624185626	1.31292167078686
EDRF1-DT	0.365249854059495	0.633594321400385	0.525293908031122	1.19773344334429	0.948117046512694	1.36319520940044	1.24033520834851	0.929986183474026
EEA1	0.92625923581196	1.68328309792451	1.34988631152289	1.3162087514347	1.08197435958192	0.46093457720811	1.23196447319858	1.20064423135405
EED	1.84154179393593	2.50996377904125	1.43016996309082	2.61681971050628	1.61334504917828	1.832813656006	2.65778306874856	2.04605157686308
EEF1A1	972.945904498851	790.697649703089	1300.17925111337	809.079831628978	717.043312908973	951.496709553048	730.155558263153	1361.33564108835
EEF1A1P11	168.762787860129	144.921651831522	215.454458554519	247.850628956406	386.536876241331	309.036059544469	277.544424963575	428.235538480912
EEF1A1P12	2.09543787002037	0.923156744235245	0.803629431959648	1.78147277383006	1.51092946862536	1.73792197572894	2.17427260334199	1.29341317642153
EEF1A1P13	46.4774522716397	33.7703231891355	64.1171701963448	38.7189539762744	33.0898992539927	35.9278979306921	29.1143910244744	59.5351846180781
EEF1A1P19	15.6465425904705	11.0140882614492	18.7846925977022	13.8805346082504	8.24079736809731	11.0022281951176	7.89300143981259	20.5754396135324
EEF1A1P25	5.19421615662508	3.92286970083864	6.26074052596399	9.46275593360404	8.34672260205414	4.00028396886412	3.98972860428127	9.61842063791921
EEF1A1P4	1.3382962624187	0.884390731488	2.30964814679933	0.487618170528778	0.289496236977897	0	0.378721568954813	0.619549514399778
EEF1A1P5	1913.4721976494	1576.24660819223	2966.52235224222	1658.9961999898	1643.07455499251	1902.2137834086	1529.08015492355	2548.94148319224
EEF1A1P6	884.450410334234	753.038099768758	1222.88786155362	923.206707146546	799.083870680476	1020.32009527185	815.264535542628	1259.78723747585
EEF1A1P9	4.0787554201698	1.79691826137475	4.95348736874814	1.98149972405765	1.76460829914944	2.25523545850196	0.961865156148793	3.56662813965744
EEF1A2	0.32468335555641	0.579316245320439	0.896548044274917	66.7216450287357	76.3589815450217	0.807861230602003	74.4239676662911	1.38283896655815
EEF1AKMT1	4.20336717294697	4.86101872812098	2.41807425205146	9.18916805713322	2.12160617785218	5.51982322494933	5.35275809176633	6.0539190006178
EEF1AKMT2	1.56180561414476	2.45566991648348	1.48710804663026	1.35395954465006	1.88727268426818	1.67500356542587	1.69168592216154	1.84494939027739
EEF1AKMT3	4.167873255506	2.26243559911611	5.8228779803992	7.70144879688065	3.2199351880458	3.33331013520906	2.3589149022613	3.95082160781746
EEF1AKMT4	0.964259614717066	0	3.32826220128519	1.75667571690496	7.92625850884612	2.39922356854478	5.73034866257013	4.76152925938701
EEF1B2	96.0609023486414	75.2678858579186	166.630359555205	128.434552022905	96.003906138477	65.3522190048131	93.7780856285955	197.730117213203
EEF1B2P3	4.622188418629	5.49809282186124	14.3586533020047	8.08381745832369	1.79974430510595	2.30014058931284	3.13925548307677	5.99141541211585
EEF1B2P6	2.79391716002716	2.76947023270573	5.35752954639766	7.12589109532025	5.43934608705128	2.31722930097192	3.55790062365053	7.76047905852917
EEF1D	29.8365954266287	21.9666081261923	30.4499955919853	35.714395924999	33.4836773816188	62.8199259447647	58.0837486145953	66.3124716844943
EEF1DP1	0.349759346856079	1.04009680056415	0.40241265454527	0	0	1.30538112685891	0	0.647668949205125
EEF1E1	1.95114792728908	2.38040034049931	3.6263393237183	6.89040906199788	4.4803979396268	3.73442365793608	5.0967797354551	5.4195746554176
EEF1G	0	0	0.136628169182479	0.259607248803688	0.154127401649847	0.147735441412856	0.403261693354689	1.09949105435353
EEF2	321.723625740964	233.232761987005	814.648941562603	626.577525510572	341.598720006336	573.127134660801	519.532339219552	839.65471276846
EEF2K	9.91278097072152	9.20708022111682	8.30683955385106	6.78278089696614	4.30549042354737	5.00087228873203	3.71081108908651	2.96298462241588
EEF2KMT	4.99815589765624	2.37812244543663	5.06051562768508	8.41355211780794	8.56299395692518	7.58606176178632	8.48650405712141	6.20109447506891
EEFSEC	6.5452041516927	3.76300129015022	4.97014927719071	3.8633657683812	5.26692088620398	5.86276435922596	13.2248021556809	8.48408448081568
EEPD1	2.44779857863051	2.03291314703187	1.5984370926586	2.96487700161603	3.86392222565496	1.9752948949387	3.59453699392197	4.04270118009228
EFCAB1	1.72248368139084	1.54734199392299	0.4954472531399	0.117674944966151	0.349314851386075	0	0	0
EFCAB10	1.33717149829849	1.92795807252233	5.1748581549592	2.65750011479027	1.73551758824414	2.57092905667376	3.09602679042773	4.16437567960596
EFCAB11	0.528472807391309	0.748355202204673	0.434307080790848	0.742704380430787	0.587919363460293	0.704421518709696	0.833214822568015	0.489301330934058
EFCAB12	1.52890053174422	2.15363733463842	3.79587399598795	4.48584927580428	3.75984585090308	1.00108827805502	2.86922066812473	2.23511893113799
EFCAB13	0.469278788234571	0.372138058622534	0.647909682789869	0.205182249054487	0.365446732213788	0.817345555321858	0.358560515081882	0.564843360313065
EFCAB14	4.36109937933739	4.64668389174712	5.32708306595681	3.08699788039974	2.29403406030916	2.07939082885617	2.74011277391166	2.0100289899804
EFCAB15P	1.71040592665095	1.88382197959466	3.93578610825113	2.70052937680659	3.94655876729117	1.65501322572449	2.58146175564105	4.22300578644846
EFCAB2	0.908044664994919	0.720079379775521	0.877584203514581	1.58809348538	0.89570028351008	0.497057502175914	0.647553308531048	0.907997636715948
EFCAB5	0	0	0	0.148957137902507	0.0589566912529274	0.0565116437003227	0.154255342624007	0.126172933429727
EFCAB6	0.32960843438675	0.363027047370761	0.210682329363423	0.120095278063503	0.285199635120214	0.136685928440526	0.310917263282408	0.237360035609124
EFCAB7	1.09882319348894	1.68827306758239	1.64351423567437	1.08098383000287	0.499157694719078	0.751860471383904	0.559716484272278	0.661294523171573
EFCC1	2.87245073128365	2.37276385911366	0.991462158952967	2.72115670171345	0.869903907936945	0.595590940862399	1.46316353175485	1.77302590433178
EFEMP1	45.4810740788116	40.6140036894025	2.82115444034564	2.59377913778243	4.92771989444457	4.42814799217155	4.29765818783655	10.5457898160326
EFEMP2	15.3295302839956	11.9145719099644	2.20465765603012	4.12560028011308	2.56239304065854	1.73373576381779	1.03522140930255	6.34396355952932
EFHB	0.225835485070656	0.0746198040920394	0.259833104832497	0.246854502615758	0.293112332179159	0.468260665251653	0	0
EFHC1	0.868062592830282	1.06534009259332	1.06215425948213	1.14465063860937	1.3054951435824	0.857091606332497	0.631674407241507	0.599600659271154
EFHC2	0.847239222904001	0.466569907532532	0.64985594197518	0.514496492635125	0.488725999343882	0.117114397683547	0.319677863851915	0.174320029584798
EFHD1	7.03970890564687	5.46618700428773	2.69982582158414	2.69321866743759	1.67508960782232	2.48141336881503	0.298822802909872	1.84674156388852
EFHD2	24.6106908373426	16.0592478378082	6.6876091981888	18.1144185014706	13.4831672802413	7.07742548337499	7.66447863454033	8.93139059235355
EFL1	2.39631212663332	2.04543533931392	3.21656606114011	2.54658278841893	1.72787686046706	2.2358949462596	2.37344517672297	3.14314786564119
EFNA1	12.882775683922	15.0657901458161	24.9811828041036	53.6374356886846	35.3198780763704	37.9969413886739	40.5529458304617	22.7835876080657
EFNA3	0.322411908213011	0.798976966139815	0.741896581219264	0.528629266661213	3.5569020680129	6.81878097541661	2.87401746193718	1.34331337612915
EFNA4	6.23278390578851	4.20120776085737	6.59739060053217	6.54036782427621	6.79521596820435	10.2353511426582	7.61962488374481	9.92577139020488
EFNA5	1.96719049558669	1.73331330809505	0.502963192289538	0.53757033708251	0.496459545017894	1.83550015814999	0.0463909158135582	0.556532272307386
EFNB1	8.34932636418652	5.92505643336817	1.52826652698028	1.76305782668481	2.09343554956618	1.41643534927712	3.70523387852703	1.40553770145393
EFNB2	3.13071303479567	5.52390804290294	5.61914397619578	19.9165961150393	0.893938929569112	3.11587476434387	1.00998724108379	5.10163849220037
EFNB3	0.974453901688577	0.6761491638825	0	0.106514852237707	0	0.242458849433163	0.248182744580929	6.85691305427118
EFR3A	4.20072724596138	5.36801036087889	10.3649853759877	3.81719505344899	3.54717046180767	2.64449303218962	1.97648376950497	3.79564128371376
EFR3B	0.176670698928712	0.145937350575571	0.135511317663276	0.160928199190297	0.152867504633636	0.256423640817409	0.0999913190606995	0.136312923632386
EFS	20.0465283003988	17.2792348573327	2.3398629505327	3.06983967215622	1.0055431717032	8.43361189499285	0.657730289717568	2.42095290778282
EFTUD2	3.51874507291119	3.82451300644095	4.75871889641715	3.94745951750089	3.92600579823566	4.10878556072809	4.37611224917328	3.65802503922178
EGF	0.123250278493595	0.285067607635831	0.803559196910535	3.05368641926582	2.02624594811877	0.0511108848831314	0.418539961495684	0.342344153538944
EGFL7	11.2446811544619	5.33083414787326	4.92186460473466	7.48162980834716	13.1667721042034	5.62610440946781	8.09362260954718	12.1086812593982
EGFL8	3.36326657490429	3.21477217315037	2.21118735744001	1.7068504953446	2.49439456008552	3.13811821681068	2.44739197109166	3.44761455215055
EGFLAM	3.85204795140086	2.31110193175115	0.699780181412057	0.664826326630696	0.394703748621005	0.504446165147697	0.387266233174318	1.2670554115454
EGFLAM-AS1	9.46780588468418	7.50796965402199	4.35724155253852	0	2.45765687585466	0	0.803782181845185	2.62980987230117
EGFR	3.70839429662516	6.75579199539166	3.22882503469473	3.50576684208425	2.95942603172696	2.52496843535385	1.57414573935524	2.43594366119846
EGILA	36.9896311219333	31.9129737452514	16.5503748807078	56.5304005292529	6.22337812169972	5.11309940837412	2.03536974353584	16.4897222302542
EGLN1	0.52415152816343	0.865941956239992	0.804077469182447	0.0636594991258997	0.377942959444291	0.579630299035163	0.19777134524494	0.485300353687988
EGLN2	3.33691911086298	3.16596142031575	4.11349716845789	1.82374684634565	2.72233911925367	2.19430053329411	2.91386324273417	1.89788479426339
EGLN3	1.57479585318114	0.759413336932348	0.244847031422357	1.39570188019747	0.607655078431808	0.741305665956725	0.252935395264877	0.669923498186369
EGR1	22.5772613009144	8.71422298702393	195.050452721689	221.342820287675	3.88978845668421	10.4397200225171	4.24054673558744	29.0433173167304
EGR2	0.845385418891412	1.42458002573448	16.3405373788482	16.6332122102411	0.438890977020713	0.736206314869082	0.574161105348273	4.85288716836298
EGR3	0.373595519312195	0.308605448475223	13.5398705685107	8.57570482105201	0.565705442216893	0.15492701366522	0.0528614945739631	2.24837510043949
EHBP1	3.62007728652595	2.90849377693426	3.94583614573573	2.37420362273815	1.92886020248102	2.89181707480546	2.39394950901215	2.08161304297056
EHBP1L1	22.2482891944596	16.2403193288543	13.0129960565621	5.59641974270181	6.161845495515	4.69029856244923	2.96359611826923	4.82659099885881
EHD1	7.29932549960512	3.50809988069068	2.44310607660686	2.90134188139299	2.4115150965649	3.24711405468987	1.87783668965808	2.90811038062064
EHD2	31.7134552004696	17.4554434958363	8.72326786627167	6.77261553707894	5.81967266193211	3.9555357350813	2.2840043632401	7.01989570751362
EHD3	4.54650906421	3.34785424054473	2.09237900046254	2.05886034799949	2.61326603141395	1.37364872706838	1.92991017133191	3.3074741779097
EHD4	3.78579801683487	3.00213766239473	4.08061987844075	2.48289046202932	2.37921436875401	1.73519634360356	3.01101466111105	2.213802308575
EHF	10.3719477221531	22.2054982042966	40.3227575139332	29.7668527668079	18.1334370290787	23.0966512492523	21.6315435059131	21.1357174271661
EHHADH	1.280219978688	1.53617966502014	1.62799322896663	4.19811881173911	1.48669482266547	0.838258073292897	1.31567270487796	1.12294182033759
EHHADH-AS1	0.768098957801584	0.761378050086176	0.22093243778956	1.04948457351859	0.249229297153153	0.716679834353909	0.489065996674184	0.355582952504775
EHMT1	1.99149075375922	2.15607110343495	2.8438031473183	2.68631724691658	1.92482118082587	1.68685269827378	2.20630746363346	2.27542319850541
EHMT2	9.75967253062855	9.92998257009086	8.40931479494246	8.31824151035458	10.3792086170166	13.5859449570155	15.2571951043677	13.8927610846645
EHMT2-AS1	11.3359575475781	13.4116254890326	11.6400716815335	11.1918896316232	11.2324765148698	14.86100168381	23.4903857632445	17.9442841656085
EI24	18.0436148185025	13.7924800594242	13.9432353749057	16.9754956487507	28.5453572540008	26.0213699123537	27.9693635359517	25.3501819591488
EID1	73.8911197405124	70.9604342680316	60.800606879687	50.879012124181	41.4717550462847	74.1524735278178	63.9046235654267	69.8364918719378
EID2	7.32307130077222	8.11299332545435	7.18645389395485	10.8298152444244	8.66598529317685	13.6656806352679	11.5197730845482	12.1646027792974
EID2B	2.35122253320614	2.49712415140804	1.35258958698174	1.10145261992433	0.871901849847687	0.208935600154623	0.712893628592594	2.17694514973984
EID3	1.28173568418424	1.05876702261472	0.245781689483683	0.467009904289661	0	0.797287995682058	0	0.593365417676679
EIF1	79.2327041957688	65.5066725775496	55.7313203269762	98.2366225844682	96.2125521671354	85.3353428378696	73.0669728622143	94.7430804238281
EIF1AD	4.89810264163463	5.60220458855113	4.98522391636245	4.32436853665512	3.91215834521379	4.45302240329546	4.31824548190587	2.79079713129086
EIF1AX	12.424618393075	11.5417598747998	33.327863456458	14.357063091832	21.9312747356228	13.6906306372274	30.2578284775169	14.5275050572952
EIF1AXP1	9.36551005098759	4.28472061289876	33.9839799479886	5.51232724959831	1.87007914001814	6.27383174533261	7.95097638730995	6.67024572974474
EIF1AY	6.07605797491365	5.25072647814837	4.57087960778043	4.938603618741	5.0552102032556	0.290733653906433	6.01807683304967	8.51065655748937
EIF1B	15.7604635279986	16.4447985407708	7.25322713708701	5.98422881857246	10.5507508918705	16.9241154319	9.71814783015467	11.0594016016731
EIF1B-AS1	0.161663334940958	0.0480746315865607	0.148800304760407	0	0.0629469506763909	0	0.013724627402154	0.0299361041262725
EIF2A	8.91593140788346	9.46919627406076	18.7455467757962	18.2732948197946	18.5289848068775	10.1677510250352	21.1760193106952	14.3972255628216
EIF2AK1	16.2626632944589	14.2537956295813	58.2334781546181	34.3674476334401	29.5502809484021	30.7384137548674	33.8135884430349	27.7898566173142
EIF2AK2	3.43598308705587	3.9970277917536	5.52146917378244	3.01083011827267	2.83790779244779	3.17947124773173	2.65184027192671	4.70622221589864
EIF2AK3	0.908755617755681	0.840750359497799	1.89943596218207	1.4900033266484	1.78887155665792	1.69584093035462	1.22154225064626	1.14990897095353
EIF2AK3-DT	0.585354891026003	0.725291254810086	1.01021266908026	0.319917594953506	0.664766633359239	0.637197480555612	0.24847247461196	0.270983599574033
EIF2AK4	2.98013169213107	4.2237809345121	4.1205337146097	4.02901224860709	4.07149362316262	5.23604326093199	5.30417122318908	5.63949579528093
EIF2B1	10.1091733800983	10.5346005143437	6.95873220101444	9.25560323960675	16.3728599645095	13.8664803020733	20.6122372527164	11.8398240992822
EIF2B2	3.63193811834656	2.5715417585692	2.85212559866081	3.02473964500191	3.2922474926368	4.51840531327762	3.96434953595498	3.8964984022819
EIF2B3	3.95060923942275	3.36961684083873	3.59398977076139	6.22638798516004	5.72372507235104	6.51504201220932	4.83588916324447	4.59349376111709
EIF2B4	7.96586510135993	8.01580218646475	16.8026074928481	16.4910343152545	11.9837393764594	12.8381330465893	10.8613524483806	15.4772050684689
EIF2B5	6.78716680079901	7.84907517523242	8.35954606759932	10.6051705608235	15.2464802856539	9.90516602382345	14.7006326630461	10.4734803836475
EIF2B5-DT	0.811876618608929	0	0.934097768063633	4.43719902586096	2.10747260597899	2.0200716574535	4.82477542832977	3.00679470719063
EIF2D	6.64377982741147	6.47010873606582	7.50984032524057	6.28535348250397	5.29480936773671	5.60691349703311	4.98063937897399	6.04341133064401
EIF2S1	6.06740424861913	6.48144532562082	7.99742201875232	6.7608900946671	5.5047818294519	5.42305703228401	7.85153169999036	7.74475711891603
EIF2S2	17.0424210073722	15.6779536510703	18.902688949657	26.267662715222	26.0977006746663	25.0153787565408	22.7955268308981	42.4562706483635
EIF2S2P4	2.86632050106445	1.57846668920305	4.76351890258467	5.91806910725602	1.65342362989409	5.15077214283622	3.51491334195105	8.55133636999287
EIF2S3	22.1926205126931	24.3581274734749	50.2719012964685	45.9141914588745	63.7870659864066	36.7805499894836	94.8555544443887	85.8166912318997
EIF2S3B	0.36260847530581	0.7188712627947	1.25158833140606	0.990893158219457	0.470630272437311	0.225556164239819	0.384801709850674	0.587529599278934
EIF3A	18.3590902562663	19.33585016763	49.4052346900159	24.9400454020241	16.3819564715996	21.5223970308833	19.7824819541923	20.8800953673611
EIF3B	12.3066730780304	9.39978757218417	26.3532163952023	19.9685309548724	15.2036248250668	8.2841140848491	16.8113784007509	17.688877261726
EIF3C	30.5464914048457	28.3503102502557	40.247541348634	50.3563460740509	34.6538491903001	40.7608162944828	41.6078281693269	59.4976286969433
EIF3CL	67.542390634538	63.3901468336406	88.3393974377585	111.752884945064	73.1416557195271	88.4974006265145	86.6215495504787	131.344632340342
EIF3D	42.7379687613911	32.2618223960984	42.647087346217	52.5551488082698	42.3489794237389	43.3533972915644	36.4923012970798	53.3435977340601
EIF3E	5.41934791804585	4.95237496755823	10.6084079193617	8.37306424372073	4.54556854602805	5.81284834160219	6.67225845117042	7.46116824914126
EIF3F	9.15142003528717	7.26528505087517	5.59804496175027	8.10210965890162	7.95426103556871	8.73197861602871	6.57395688552741	14.1473902392967
