logFC	logCPM	PValue	FDR	test	SYMBOL
0.326947731023404	6.36667897881036	0.613225528216142	0.826353754008371	0	RPL21P119
-0.154788145983065	0.797461168402243	1	1	0	RPL21P134
0.347903448265051	7.13134733358974	0.583288474973132	0.808221773338071	0	RPL21P16
0.137064950427737	4.11926429935095	0.820042675936584	0.946230574305824	0	RPL21P28
0.393326942642551	2.32065171554062	0.625505807819899	0.834842307879705	0	RPL21P37
0.942365742182355	3.48462108515639	0.194839937486595	0.453410414100282	0	RPL21P39
0.20593300098462	6.8615775090812	0.746845687313383	0.90979659331336	0	RPL21P75
-0.507760241363552	2.43947012114433	0.593384648932351	0.813810744077739	0	RPL21P93
0.846282048013883	8.97529462506491	0.0704621822909842	0.250096994743044	0	RPL22
3.11380194387553	5.9347139895652	1.07021641198067e-09	3.44112798466499e-07	1	RPL22L1
1.09369012331543	7.04528990915312	0.0245485551340501	0.131124676281135	0	RPL22P1
-0.146169793530885	0.390198161027589	1	1	0	RPL22P2
1.39947159909334	9.36369481249147	0.0096263702171923	0.0710670037436509	0	RPL23
1.01804765373111	9.36235546541632	0.0610523677749886	0.228689189547835	0	RPL23A
0.643897429495896	4.85295453010657	0.311577763807398	0.586361697168665	0	RPL23AP2
3.1245209301651	1.22451729022273	0.0383977565875276	0.171994362763133	0	RPL23AP24
0.221748571619277	0.933921209616262	0.999999999999994	1	0	RPL23AP25
0.159498318107055	1.27660880853429	0.999999999999995	1	0	RPL23AP4
0.729426607156674	7.39543438694099	0.152671116175272	0.396266162121927	0	RPL23AP42
3.33809364007801	1.39744262413281	0.022923970447121	0.125233316708392	0	RPL23AP45
3.12486733059876	1.25123146872141	0.0365025691117035	0.167413463939209	0	RPL23AP47
-2.61403423332288	0.383033951236233	0.0582712461116528	0.221918793884607	0	RPL23AP49
-1.1063329630717	0.489916130000244	0.585055063427943	0.809150073166144	0	RPL23AP53
3.60684962137043	1.38329591041155	0.0159653773483011	0.0976380396569925	0	RPL23AP60
2.82658242148567	3.01413389745893	0.0119178783477875	0.0811930826826569	0	RPL23AP61
1.36839514773914	0.638284059816041	0.277640787679692	0.550794766138451	0	RPL23AP65
-0.190678191857584	2.50568047708141	0.825184295082269	0.948427368813506	0	RPL23AP7
0.613941654898812	0.430048704214611	0.645795147762831	0.848030005150054	0	RPL23AP74
-0.467518765741301	3.89704876515524	0.366409343810445	0.639237151889436	0	RPL23AP82
3.60684962137043	1.38329591041155	0.0159653773483011	0.0976380396569925	0	RPL23AP84
0.531101856840174	0.912317734287617	0.717328465883164	0.893608437573837	0	RPL23AP87
-0.177839560923963	0.921195526551324	0.86230367437405	0.966067692930509	0	RPL23P2
1.5403863990314	9.47639805420375	0.00559524344542193	0.0496295337331365	1	RPL24
